@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.314161,0.043044,0.192473,117.83021,143.341305,50.378155,111.557722,-61.179567,0.553606,1.225909,-0.672303,-24.588295,-0.270201,-48.807453,0.804878,66,0.222222,2,0.777778,7,0.195122,16,0.970588,0.804878,0.88,0.400241,0.806233,0.976574,0.791209,0.21825,0.78175,0.208791,?,0.791209,?,?,0.806109,0.909115,?,0.791209,0.001,0,0,0,0,0,49936,128188,25822,86.813187,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,69,21,0,76.666667,23.333333,0,0.219653,0.047697,0.203539,136.603275,159.817848,40.843321,106.955682,-66.112361,0.453815,1.188396,-0.734582,-38.099999,-0.423333,-93.283305,0.780488,64,0.375,3,0.625,5,0.219512,18,0.955224,0.780488,0.85906,0.264563,0.818598,0.979862,0.766667,0.361179,0.638821,0.233333,0.889639,0.766667,0.811373,0.264563,0.818733,0.932793,0.590821,0.766667,0.001,0,0,0,0,0,49936,128329,25681,83.333333,12,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,67,23,0,74.444444,25.555556,0,0.026341,0.051663,0.214293,147.959371,168.261997,40.843321,116.560105,-75.716785,0.453815,1.295112,-0.841298,-41.83044,-0.464783,-102.416843,0.792683,65,0.75,6,0.25,2,0.207317,17,0.915493,0.792683,0.849673,0.029765,0.734756,0.971046,0.744444,0.701762,0.298238,0.255556,0.843473,0.744444,0.787315,0.029765,0.73435,0.908401,0.498911,0.744444,0.001,0,0,0,0,0,49936,128329,25681,83.333333,12.111111,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.211742,0.036814,0.176061,105.850804,138.918955,41.002208,80.435335,-39.433127,0.450574,0.883905,-0.433331,-18.865791,-0.207316,-46.011646,0.831325,69,0.5,4,0.5,4,0.168675,14,0.945205,0.831325,0.884615,0.235527,0.805723,0.978356,0.802198,0.470873,0.529127,0.197802,0.881647,0.802198,0.833897,0.235527,0.806782,0.92094,0.596154,0.802198,0,0.001,0,0,0,0,49936,128188,25822,90.10989,11.978022,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.264811,0.038901,0.187911,111.850764,148.269806,41.002208,85.606952,-44.604745,0.450574,0.940736,-0.490162,-21.559823,-0.236921,-52.582103,0.819277,68,0.375,3,0.625,5,0.180723,15,0.957746,0.819277,0.883117,0.303804,0.875,0.985638,0.802198,0.357921,0.642079,0.197802,0.895527,0.802198,0.836877,0.303804,0.875265,0.951189,0.62013,0.802198,0.001,0,0,0,0,0,49936,128188,25822,87.912088,11.098901,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,76,15,0,83.516484,16.483516,0,0.366001,0.037037,0.163749,106.491456,129.204818,41.002208,62.855232,-21.853024,0.450574,0.690717,-0.240143,-23.819877,-0.261757,-58.094132,0.843373,70,0.25,2,0.75,6,0.156627,13,0.972222,0.843373,0.903226,0.413399,0.85241,0.983362,0.835165,0.241791,0.758209,0.164835,0.914514,0.835165,0.862893,0.413399,0.852939,0.936919,0.673835,0.835165,0.001,0,0.015625,0,15.625,0,49936,128188,25822,93.406593,13.736264,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,68,23,0,74.725275,25.274725,0,-0.044933,0.050804,0.211652,146.073592,167.001895,41.002208,125.396623,-84.394415,0.450574,1.377985,-0.927411,-41.727517,-0.458544,-101.768953,0.807229,67,0.875,7,0.125,1,0.192771,16,0.905405,0.807229,0.853503,-0.049237,0.676205,0.961982,0.747253,0.815024,0.184976,0.252747,0.830981,0.747253,0.785503,-0.049237,0.676072,0.890371,0.466752,0.747253,0.001,0,0,0,0,0,49936,128188,25822,83.516484,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.327099,0.036494,0.170156,99.899625,126.720785,50.378155,87.969419,-37.591264,0.553606,0.966697,-0.413091,-17.072279,-0.187607,-33.888258,0.829268,68,0.333333,3,0.666667,6,0.170732,14,0.957746,0.829268,0.888889,0.357527,0.865854,0.984622,0.813187,0.315195,0.684805,0.186813,?,0.813187,?,?,0.860064,0.918256,?,0.813187,0.001,0,0,0,0,0,49936,128188,25822,92.307692,11.978022,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.129187,0.047528,0.206208,130.103769,153.569849,50.378155,136.618038,-86.239883,0.553606,1.501297,-0.947691,-32.511589,-0.35727,-64.535092,0.804878,66,0.555556,5,0.444444,4,0.195122,16,0.929577,0.804878,0.862745,0.17974,0.765583,0.971061,0.758242,0.518617,0.481383,0.241758,?,0.758242,?,?,0.761129,0.892101,?,0.758242,0.001,0,0,0,0,0,49936,128188,25822,82.417582,11.758242,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.332518,0.040008,0.183811,109.52658,136.901827,49.378155,123.674047,-74.295892,0.542617,1.359055,-0.816438,-21.966926,-0.241395,-44.487135,0.817073,67,0.222222,2,0.777778,7,0.182927,15,0.971014,0.817073,0.887417,0.414763,0.827913,0.977001,0.802198,0.216254,0.783746,0.197802,0.900098,0.802198,0.836028,0.407256,0.82119,0.907656,0.433737,0.802198,0.001,0,0,0,0,0,49936,128188,25822,84.615385,11.868132,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.298989,0.037089,0.178541,101.536254,132.976155,49.378155,96.072679,-46.694524,0.542617,1.055744,-0.513127,-15.498164,-0.170309,-31.386682,0.853659,70,0.444444,4,0.555556,5,0.146341,12,0.945946,0.853659,0.897436,0.313428,0.800813,0.975356,0.824176,0.413199,0.586801,0.175824,?,0.824176,?,?,0.803091,0.901571,?,0.824176,0.001,0,0,0,0,0,49936,128188,25822,90.10989,11.538462,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,76,14,0,84.444444,15.555556,0,0.338235,0.036407,0.174976,104.267049,137.390515,40.843321,85.660164,-44.816843,0.453815,0.95178,-0.497965,-16.101694,-0.178908,-39.423078,0.865854,71,0.375,3,0.625,5,0.134146,11,0.959459,0.865854,0.910256,0.365366,0.782012,0.975589,0.844444,0.353591,0.646409,0.155556,0.901952,0.844444,0.866382,0.365366,0.782148,0.908136,0.663462,0.844444,0.001,0,0,0,0,0,49936,128329,25681,90,11.666667,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,5,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,70,20,0,77.777778,22.222222,0,0.184783,0.04314,0.189931,123.551612,149.133007,40.843321,97.792263,-56.948942,0.453815,1.086581,-0.632766,-29.113932,-0.323488,-71.281991,0.804878,66,0.5,4,0.5,4,0.195122,16,0.942857,0.804878,0.868421,0.208696,0.772866,0.97288,0.777778,0.471816,0.528184,0.222222,0.877761,0.777778,0.817566,0.209799,0.773679,0.907174,0.582359,0.777778,0.001,0,0,0,0,0,49936,128329,25681,88.888889,12.777778,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.352057,0.037749,0.175697,108.538705,138.63221,41.002208,72.125552,-31.123344,0.450574,0.792588,-0.342015,-21.743313,-0.238938,-53.029615,0.795181,66,0.125,1,0.875,7,0.204819,17,0.985075,0.795181,0.88,0.430658,0.884036,0.987603,0.802198,0.132017,0.867983,0.197802,0.924116,0.802198,0.841099,0.430658,0.884036,0.941168,0.65875,0.802198,0.001,0,0,0,0,0,49936,128188,25822,92.307692,11.978022,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.264811,0.042188,0.188174,121.302615,148.477086,41.002208,91.861653,-50.859446,0.450574,1.009469,-0.558895,-30.915547,-0.339731,-75.399713,0.819277,68,0.375,3,0.625,5,0.180723,15,0.957746,0.819277,0.883117,0.303804,0.819277,0.978767,0.802198,0.357921,0.642079,0.197802,0.895527,0.802198,0.836877,0.303804,0.817424,0.929983,0.62013,0.802198,0.001,0,0,0,0,0,49936,128188,25822,89.010989,11.868132,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.387721,0.037871,0.170352,108.888286,134.414534,41.002208,77.290044,-36.287837,0.450574,0.849341,-0.398767,-23.461668,-0.257821,-57.2205,0.819277,68,0.125,1,0.875,7,0.180723,15,0.985507,0.819277,0.894737,0.459178,0.878012,0.987669,0.824176,0.129899,0.870101,0.175824,0.926841,0.824176,0.857104,0.459178,0.878012,0.929227,0.680702,0.824176,0,0.001,0,0,0,0,49936,128188,25822,91.208791,13.076923,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.196935,0.042865,0.191058,123.24828,150.752448,41.002208,93.506471,-52.504263,0.450574,1.027544,-0.57697,-30.056096,-0.330287,-73.303603,0.819277,68,0.5,4,0.5,4,0.180723,15,0.944444,0.819277,0.877419,0.222438,0.74247,0.970362,0.791209,0.471932,0.528068,0.208791,0.879924,0.791209,0.826332,0.222438,0.743132,0.910964,0.586858,0.791209,0.001,0,0,0,0,0,49936,128188,25822,86.813187,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,79,12,0,86.813187,13.186813,0,0.454818,0.029782,0.151129,81.525052,112.550654,50.378155,69.180847,-18.802692,0.553606,0.760229,-0.206623,-1.842487,-0.020247,-3.657314,0.890244,73,0.222222,2,0.777778,7,0.109756,9,0.973333,0.890244,0.929936,0.523876,0.911924,0.99067,0.868132,0.210836,0.789164,0.131868,?,0.868132,?,?,0.910371,0.925109,?,0.868132,0,0,0,0,0,0,49936,128188,25822,93.406593,12.747253,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.230731,0.036525,0.178253,99.985168,132.751273,50.378155,124.482686,-74.104531,0.553606,1.367942,-0.814336,-14.57732,-0.16019,-28.935795,0.853659,70,0.555556,5,0.444444,4,0.146341,12,0.933333,0.853659,0.89172,0.233778,0.722222,0.962491,0.813187,0.512262,0.487738,0.186813,?,0.813187,?,?,0.718559,0.89947,?,0.813187,0.001,0,0,0,0,0,49936,128188,25822,89.010989,12.087912,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.238494,0.038557,0.178186,105.555288,132.712055,49.378155,90.347945,-40.96979,0.542617,0.992835,-0.450217,-16.396428,-0.180181,-33.205834,0.841463,69,0.444444,4,0.555556,5,0.158537,13,0.945205,0.841463,0.890323,0.297538,0.878049,0.986356,0.802198,0.415317,0.584683,0.197802,?,0.802198,?,?,0.869941,0.912432,?,0.802198,0.001,0,0,0,0,0,49936,128188,25822,91.208791,11.978022,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.100225,0.045979,0.204314,125.87308,152.171846,49.378155,128.861129,-79.482974,0.542617,1.416056,-0.873439,-29.377692,-0.322832,-59.495321,0.804878,66,0.666667,6,0.333333,3,0.195122,16,0.916667,0.804878,0.857143,0.101515,0.760163,0.969626,0.758242,0.61768,0.38232,0.241758,?,0.758242,?,?,0.762845,0.902092,?,0.758242,0.001,0,0,0,0,0,49936,128188,25822,83.516484,11.318681,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,65,25,0,72.222222,27.777778,0,-0.058325,0.055242,0.224105,158.209909,175.96598,40.843321,147.984951,-107.14163,0.453815,1.644277,-1.190463,-49.33994,-0.548222,-120.802959,0.780488,64,0.875,7,0.125,1,0.219512,18,0.901408,0.780488,0.836601,-0.065907,0.646341,0.95803,0.722222,0.816734,0.183266,0.277778,0.825962,0.722222,0.768821,-0.065907,0.646341,0.8843,0.455338,0.722222,0.001,0,0,0,0,0,49936,128329,25681,81.111111,11.777778,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,71,19,0,78.888889,21.111111,0,0.138973,0.042604,0.190019,122.016578,149.2019,40.843321,93.771584,-52.928263,0.453815,1.041906,-0.588092,-28.337819,-0.314865,-69.38177,0.829268,68,0.625,5,0.375,3,0.170732,14,0.931507,0.829268,0.877419,0.148514,0.733232,0.968543,0.788889,0.583537,0.416463,0.211111,0.865373,0.788889,0.821649,0.149635,0.735806,0.899652,0.56371,0.788889,0.001,0,0,0,0,0,49936,128329,25681,88.888889,12.888889,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.211742,0.041218,0.190927,118.511052,150.649366,41.002208,109.130832,-68.128625,0.450574,1.19924,-0.748666,-23.412491,-0.25728,-57.100562,0.831325,69,0.5,4,0.5,4,0.168675,14,0.945205,0.831325,0.884615,0.235527,0.745482,0.972547,0.802198,0.470873,0.529127,0.197802,0.881647,0.802198,0.833897,0.235527,0.744158,0.901739,0.596154,0.802198,0.001,0.001,0,0,0,0,49936,128188,25822,84.615385,11.318681,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,78,13,0,85.714286,14.285714,0,0.486322,0.034282,0.165198,98.568168,130.347661,41.002208,67.262282,-26.260074,0.450574,0.739146,-0.288572,-15.746086,-0.173034,-38.403021,0.843373,70,0,0,1,8,0.156627,13,1,0.843373,0.915033,0.56682,0.911145,0.991617,0.857143,0.013769,0.986231,0.142857,0.945578,0.857143,0.883093,0.56682,0.911012,0.937626,0.733378,0.857143,0.001,0,0.015625,0,15.625,0,49936,128188,25822,91.208791,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.281468,0.03991,0.182926,114.752629,144.336225,41.002208,93.884813,-52.882605,0.450574,1.031701,-0.581128,-24.501399,-0.269246,-59.756291,0.831325,69,0.375,3,0.625,5,0.168675,14,0.958333,0.831325,0.890323,0.317918,0.789157,0.976185,0.813187,0.356862,0.643138,0.186813,0.897219,0.813187,0.844612,0.317918,0.789421,0.920689,0.630346,0.813187,0.001,0,0,0,0,0,49936,128188,25822,86.813187,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.158116,0.045645,0.200612,131.240936,158.291354,41.002208,102.504197,-61.501989,0.450574,1.12642,-0.675846,-33.7799,-0.371208,-82.385565,0.783133,65,0.5,4,0.5,4,0.216867,18,0.942029,0.783133,0.855263,0.187257,0.745482,0.970368,0.758242,0.475109,0.524891,0.241758,0.875197,0.758242,0.803518,0.187257,0.745747,0.910368,0.560965,0.758242,0.001,0,0,0,0,0,49936,128188,25822,84.615385,11.318681,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,78,13,0,85.714286,14.285714,0,0.335766,0.029284,0.155261,80.167207,115.637333,49.378155,83.795697,-34.417542,0.542617,0.920832,-0.378215,-5.027481,-0.055247,-10.18159,0.902439,74,0.444444,4,0.555556,5,0.097561,8,0.948718,0.902439,0.925,0.390724,0.813008,0.973758,0.857143,0.410021,0.589979,0.142857,?,0.857143,?,?,0.804755,0.904777,?,0.857143,0.001,0.001,0,0,0,0,49936,128188,25822,92.307692,11.428571,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.196188,0.041838,0.186475,114.537028,138.88564,49.378155,104.149746,-54.771591,0.542617,1.144503,-0.601886,-25.515974,-0.280395,-51.67462,0.829268,68,0.555556,5,0.444444,4,0.170732,14,0.931507,0.829268,0.877419,0.205128,0.715447,0.962253,0.791209,0.515439,0.484561,0.208791,?,0.791209,?,?,0.716432,0.892997,?,0.791209,0.001,0,0,0,0,0,49936,128188,25822,86.813187,12.417582,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.295723,0.040242,0.180641,110.159974,134.529535,50.378155,102.246078,-51.867923,0.553606,1.123583,-0.569977,-20.430306,-0.224509,-40.553899,0.804878,66,0.333333,3,0.666667,6,0.195122,16,0.956522,0.804878,0.874172,0.328787,0.850949,0.982634,0.791209,0.316254,0.683746,0.208791,?,0.791209,?,?,0.846236,0.913794,?,0.791209,0,0.001,0,0,0,0,49936,128188,25822,90.10989,13.406593,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.181855,0.04981,0.208882,136.350173,155.561644,50.378155,130.010641,-79.632486,0.553606,1.428688,-0.875082,-37.56548,-0.412807,-74.567002,0.792683,65,0.444444,4,0.555556,5,0.207317,17,0.942029,0.792683,0.860927,0.242811,0.769648,0.97098,0.758242,0.419554,0.580446,0.241758,?,0.758242,?,?,0.768225,0.896603,?,0.758242,0.001,0,0,0,0,0,49936,128188,25822,84.615385,12.417582,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,69,21,0,76.666667,23.333333,0,0.114339,0.046101,0.203821,132.029573,160.039083,40.843321,136.31209,-95.468769,0.453815,1.514579,-1.060764,-33.336351,-0.370404,-81.620079,0.804878,66,0.625,5,0.375,3,0.195122,16,0.929577,0.804878,0.862745,0.125437,0.742378,0.970582,0.766667,0.585705,0.414295,0.233333,0.861763,0.766667,0.806569,0.126433,0.743869,0.904498,0.546757,0.766667,0.001,0,0,0,0,0,49936,128329,25681,84.444444,11.888889,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,74,16,0,82.222222,17.777778,0,0.298246,0.038627,0.171351,110.62522,134.544016,40.843321,65.692253,-24.848932,0.453815,0.729914,-0.276099,-21.402649,-0.237807,-52.401832,0.841463,69,0.375,3,0.625,5,0.158537,13,0.958333,0.841463,0.896104,0.331869,0.83689,0.982747,0.822222,0.355759,0.644241,0.177778,0.89784,0.822222,0.850638,0.331869,0.83689,0.919088,0.64036,0.822222,0.001,0,0.015625,0,15.625,0,49936,128329,25681,93.333333,12.555556,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.158116,0.048973,0.20707,140.811185,163.386675,41.002208,108.812549,-67.810341,0.450574,1.195742,-0.745169,-39.475559,-0.433797,-96.276668,0.783133,65,0.5,4,0.5,4,0.216867,18,0.942029,0.783133,0.855263,0.187257,0.746988,0.971365,0.758242,0.475109,0.524891,0.241758,0.875197,0.758242,0.803518,0.187257,0.746988,0.904737,0.560965,0.758242,0.001,0,0,0,0,0,49936,128188,25822,85.714286,11.648352,?,?,?,?
